blockNumber,errCode,from,gas,gasUsed,timeStamp,epoch,traceId,type,budget_Ether,budget_USD,Ether_to_USD,token_price_Ether,token_price_USD,marketCap_Ether,marketCap_USD_Million
3593280,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:00,1493053260,0,call,10.0,501.44999999999993,50.144999999999996,0.5409954315941332,27.128215917287807,5409954.315941332,271.2821591728781
3593280,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:00,1493053260,0,call,499.0,25022.355,50.144999999999996,0.5409954315941332,27.128215917287807,5409954.315941332,271.2821591728781
3593280,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:00,1493053260,0,call,5.0,250.72499999999997,50.144999999999996,0.5409954315941332,27.128215917287807,5409954.315941332,271.2821591728781
3593280,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:00,1493053260,0,call,4.0,200.57999999999998,50.144999999999996,0.5409954315941332,27.128215917287807,5409954.315941332,271.2821591728781
3593280,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:00,1493053260,0,call,5.0,250.72499999999997,50.144999999999996,0.5409954315941332,27.128215917287807,5409954.315941332,271.2821591728781
3593281,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:16,1493053276,0,call,100.0,5014.5,50.144999999999996,0.5399568034557235,27.076133909287254,5399568.034557235,270.76133909287256
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,12.0,601.74,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,10.0,501.44999999999993,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,25.0,1253.625,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,97.0,4864.065,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,650.0,32594.249999999996,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,50.0,2507.25,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,500.0,25072.499999999996,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,22.0,1103.1899999999998,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,0.25,12.536249999999999,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,90.0,4513.049999999999,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,3.0,150.435,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,2.0,100.28999999999999,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,3.5,175.5075,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,1.0,50.144999999999996,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,15.9968035784065,802.1597154391939,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,36.2,1815.249,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,0.1,5.0145,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,155.0,7772.474999999999,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,71.1,3565.3094999999994,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,1.0,50.144999999999996,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,17.0,852.4649999999999,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,10.0,501.44999999999993,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,5.0,250.72499999999997,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,20.0,1002.8999999999999,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,463.6708515,23250.7748484675,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,4.0,200.57999999999998,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,127.0,6368.414999999999,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,26.0,1303.77,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,3.9,195.5655,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,10.0,501.44999999999993,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,10.0,501.44999999999993,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,20.0,1002.8999999999999,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,50.0,2507.25,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,500.0,25072.499999999996,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,0.2,10.029,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,30.0,1504.35,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,20.0,1002.8999999999999,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,20.0,1002.8999999999999,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,2997.98853082,150334.1348779689,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,0.5,25.072499999999998,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,5.0,250.72499999999997,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593282,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:37,1493053297,0,call,1000.0,50144.99999999999,50.144999999999996,0.5385996409335727,27.008078994614003,5385996.409335727,270.08078994614
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,0.99,49.64355,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,200.0,10029.0,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,9.99,500.94854999999995,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,1.02,51.1479,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,4.38,219.63509999999997,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,7.5,376.0875,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,7.99,400.65855,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,40.0,2005.7999999999997,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,250.0,12536.249999999998,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,9.0,451.30499999999995,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,100.0,5014.5,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,22.0,1103.1899999999998,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,100.0,5014.5,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,499.0,25022.355,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,25.0,1253.625,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,10.0,501.44999999999993,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,10.0,501.44999999999993,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,1.0,50.144999999999996,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,485.0,24320.324999999997,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,110.0,5515.95,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,53.0,2657.685,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,100.0,5014.5,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,70.0,3510.1499999999996,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,20.0,1002.8999999999999,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,80.0,4011.5999999999995,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593283,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:01:50,1493053310,0,call,949.0,47587.604999999996,50.144999999999996,0.5377629063097514,26.966120936902485,5377629.063097514,269.6612093690248
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,8.45,423.7252499999999,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,25.98,1302.7671,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,18.0,902.6099999999999,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,1.0,50.144999999999996,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,12.0015,601.8152174999999,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,3.9,195.5655,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,300.0,15043.499999999998,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,6.0,300.87,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,0.5,25.072499999999998,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,115.7,5801.7765,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,7.49,375.58605,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,18.3,917.6535,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,779.0,39062.954999999994,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,20.0,1002.8999999999999,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,200.0,10029.0,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,105.0,5265.224999999999,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,27.5,1378.9875,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,0.98,49.14209999999999,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,172.0,8624.939999999999,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,99.0,4964.355,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,150.0,7521.749999999999,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,156.0,7822.619999999999,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,10.0,501.44999999999993,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,30.0,1504.35,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,155.0,7772.474999999999,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,1.0,50.144999999999996,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,70.0,3510.1499999999996,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593284,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:02:15,1493053335,0,call,1.0,50.144999999999996,50.144999999999996,0.5361610866198022,26.88579768854998,5361610.866198022,268.8579768854998
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,47.5,2381.8875,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,20.0,1002.8999999999999,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,16.0,802.3199999999999,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,10.0,501.44999999999993,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,5.0,250.72499999999997,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,7.302,366.15878999999995,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,199.0,9978.855,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,0.8,40.116,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,500.0,25072.499999999996,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,67.8779,3403.7372954999996,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,150.0,7521.749999999999,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,20.0,1002.8999999999999,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,34.0,1704.9299999999998,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,10.0,501.44999999999993,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
3593285,,0x1d0dcc8d8bcafa8e8502beaeef6cbd49d3affcdc,2300,0,2017-04-24 17:03:08,1493053388,0,call,10.0,501.44999999999993,50.144999999999996,0.5327965901018233,26.71708501065593,5327965.901018233,267.17085010655927
