blockHash,blockNumber,confirmations,cumulativeGasUsed,from,gas,gasPrice,gasUsed,timeStamp,epoch,budget_Ether,budget_USD,Ether_to_USD,txn_Fee_Ether,txn_Fee_USD,token_price_Ether,token_price_USD,marketCap_Ether,marketCap_USD_Million
0xc9dea39307488604076b48f43f912fcc0e82bbb7126f99fd487a304e4c79c778,5848641,3048155,343301,0x22d0201a7253a848f3912178a4532b8013372d37,200000,99000000000,96955,2018-06-24 23:15:54,1529882154,0.21000000000000002,95.61825,455.325,0.009598545,4.370457502125,0.00873431001200009,3.976949706213941,99954.52667477778,45.51179485819319
0xc9dea39307488604076b48f43f912fcc0e82bbb7126f99fd487a304e4c79c778,5848641,3048155,863269,0xd4b33b40ae40a8d2a42abd292a8225b8df6a0ecb,200000,50000000000,96955,2018-06-24 23:15:54,1529882154,1.050085024444,478.1299637549643,455.325,0.00484775,2.20730176875,0.00873431001200009,3.976949706213941,99954.52667477778,45.51179485819319
0xc9dea39307488604076b48f43f912fcc0e82bbb7126f99fd487a304e4c79c778,5848641,3048155,1003164,0x112dc61e9a8815d49e2e553d78945d3eb03ca36a,106651,45000000000,96955,2018-06-24 23:15:54,1529882154,8.01,3647.15325,455.325,0.004362975,1.986571591875,0.00873431001200009,3.976949706213941,99954.52667477778,45.51179485819319
0xc9dea39307488604076b48f43f912fcc0e82bbb7126f99fd487a304e4c79c778,5848641,3048155,1517676,0xba011fcaf2678112ee08e8d38734f44123086beb,100000,30000000000,96955,2018-06-24 23:15:54,1529882154,0.01,4.55325,455.325,0.00290865,1.32438106125,0.00873431001200009,3.976949706213941,99954.52667477778,45.51179485819319
0xc9dea39307488604076b48f43f912fcc0e82bbb7126f99fd487a304e4c79c778,5848641,3048155,1766931,0x78a65f1e79eb32aaabac64d3555d3650cb5a7838,150000,21000000000,96955,2018-06-24 23:15:54,1529882154,0.5,227.6625,455.325,0.002036055,0.927066742875,0.00873431001200009,3.976949706213941,99954.52667477778,45.51179485819319
0xc9dea39307488604076b48f43f912fcc0e82bbb7126f99fd487a304e4c79c778,5848641,3048155,4643697,0xe640a15dc76d2333c01dabc182a51a630cc11c1a,129273,2500000000,96955,2018-06-24 23:15:54,1529882154,0.2,91.065,455.325,0.0002423875,0.1103650884375,0.00873431001200009,3.976949706213941,99954.52667477778,45.51179485819319
0xc9dea39307488604076b48f43f912fcc0e82bbb7126f99fd487a304e4c79c778,5848641,3048155,4761652,0x004bf3f9b65d5cdc1f8c758376e1524b7605ec0f,116346,2500000000,96955,2018-06-24 23:15:54,1529882154,0.01,4.55325,455.325,0.0002423875,0.1103650884375,0.00873431001200009,3.976949706213941,99954.52667477778,45.51179485819319
0x18d4c92ec1fe163cd36bdd76504fbeba78b09ca59ce72cd3255e74785ea97ddd,5848643,3048153,621687,0x50cfd23ec9ba241ca9566270802c4dc6888b0fda,96955,41000000000,96955,2018-06-24 23:16:31,1529882191,0.01001,4.55780325,455.325,0.003975155,1.809987450375,0.008535877955200055,3.886598629951465,97683.69105212414,44.47782662830842
0xda81eb9851fcfb13914e8d9a454c6ef54a125579500614d7e85038c78745993e,5848644,3048152,1065202,0x0746e1dcb17ebd67e93ee22acd3b9e3a08739436,106651,1000000000,96955,2018-06-24 23:16:35,1529882195,0.04,18.213,455.325,9.6955e-05,0.044146035374999996,0.008535877955200055,3.886598629951465,97683.69105212414,44.47782662830842
0xda81eb9851fcfb13914e8d9a454c6ef54a125579500614d7e85038c78745993e,5848644,3048152,1162157,0xf553ee7fedd1d56e5439448975cc482c2d4613a7,145432,1000000000,96955,2018-06-24 23:16:35,1529882195,0.09782687249119827,44.54302071705485,455.325,9.6955e-05,0.044146035374999996,0.008535877955200055,3.886598629951465,97683.69105212414,44.47782662830842
0x49ad43b60b4f4c4e85ddd420045a20fa2c8ec77c063345b1d40c75cb3f9e3692,5848645,3048151,574317,0x6d8188d47b24e6d8061509b7915cc40d31cf4b8c,200000,50000000000,96955,2018-06-24 23:16:59,1529882219,26.0,11838.449999999999,455.325,0.00484775,2.20730176875,0.008535877955200055,3.886598629951465,97683.69105212414,44.47782662830842
0x49ad43b60b4f4c4e85ddd420045a20fa2c8ec77c063345b1d40c75cb3f9e3692,5848645,3048151,3079632,0x3133b8f251c3a7dd2866b23ed00273a76e8561bb,250000,1000000000,96955,2018-06-24 23:16:59,1529882219,2.3221238938053097,1057.3210619469025,455.325,9.6955e-05,0.044146035374999996,0.008535877955200055,3.886598629951465,97683.69105212414,44.47782662830842
0x49ad43b60b4f4c4e85ddd420045a20fa2c8ec77c063345b1d40c75cb3f9e3692,5848645,3048151,3428995,0x64a44e1040d9c1e2771acc736cc6ea8aa0a334a4,106651,1000000000,96955,2018-06-24 23:16:59,1529882219,0.16,72.852,455.325,9.6955e-05,0.044146035374999996,0.008535877955200055,3.886598629951465,97683.69105212414,44.47782662830842
0xc9d7f5565e72d32a6a3e5c015d0faf2659f4105035665d7685cd1fa0bc346dbf,5848646,3048150,420434,0xd4d9bb5716fcf22400b3d929aa3afd359b6a04a6,106650,50000000000,96955,2018-06-24 23:17:16,1529882236,0.15976696,72.745891062,455.325,0.00484775,2.20730176875,0.00833744589840002,3.796247553688989,95412.8554294705,43.44385839842365
0xc9d7f5565e72d32a6a3e5c015d0faf2659f4105035665d7685cd1fa0bc346dbf,5848646,3048150,559389,0x55bf764c0ec90c5d48d7523ca893aa872f6ec0a6,96955,50000000000,96955,2018-06-24 23:17:16,1529882236,6.278504022714213,2858.759844142349,455.325,0.00484775,2.20730176875,0.00833744589840002,3.796247553688989,95412.8554294705,43.44385839842365
0xaf84f47a50dcd493e2705bd4c4e758aa61745a8affde61b0414e3e33fdf6fd3a,5848651,3048145,616303,0x363efcf84a43cf986221b1e6b7647c3075533f66,106651,10000000000,96955,2018-06-24 23:17:45,1529882265,2.01,915.2032499999999,455.325,0.00096955,0.44146035375,0.00833744589840002,3.796247553688989,95412.8554294705,43.44385839842365
0x3be1cefa84a5e4dac5dcb9f2429f3ca6f3767c0800208f37a0c427f4fdff018a,5848652,3048144,586569,0x620586281dbb44cdaddb6c5d2ca08e42f762e2ad,120000,10000000000,96955,2018-06-24 23:17:57,1529882277,0.2,91.065,455.325,0.00096955,0.44146035375,0.00833744589840002,3.796247553688989,95412.8554294705,43.44385839842365
0x3be1cefa84a5e4dac5dcb9f2429f3ca6f3767c0800208f37a0c427f4fdff018a,5848652,3048144,1557968,0xdc7e73c530d3d7fff772e25ce9c6ce4e39b1f141,106651,1000000000,96955,2018-06-24 23:17:57,1529882277,0.48,218.55599999999998,455.325,9.6955e-05,0.044146035374999996,0.00833744589840002,3.796247553688989,95412.8554294705,43.44385839842365
0x8611cde07bcb021627b6e89c6e902551eef00ec6bc834082f678a4a473b6a253,5848653,3048143,220910,0xffc1a0f8799f9cb7babcf603a5ad603c301aede4,100000,80000000000,96955,2018-06-24 23:18:15,1529882295,0.5,227.6625,455.325,0.0077564,3.53168283,0.008139013841599985,3.705896477426513,93142.01980681685,42.40989016853889
0x8611cde07bcb021627b6e89c6e902551eef00ec6bc834082f678a4a473b6a253,5848653,3048143,317865,0x0b0ffd59a84cfa74eb9bc5d998f0fb79afec820c,210000,70000000000,96955,2018-06-24 23:18:15,1529882295,0.01,4.55325,455.325,0.00678685,3.0902224762499997,0.008139013841599985,3.705896477426513,93142.01980681685,42.40989016853889
0xa21959da636916cf352cdb6d30630ce4cebb180940d4dd33e21a23a80b1a1449,5848654,3048142,403283,0x90d25a89d934f35b5291290b66c231580ce8ad6b,200000,30000000000,96955,2018-06-24 23:18:20,1529882300,2.0,910.65,455.325,0.00290865,1.32438106125,0.008139013841599985,3.705896477426513,93142.01980681685,42.40989016853889
0xa21959da636916cf352cdb6d30630ce4cebb180940d4dd33e21a23a80b1a1449,5848654,3048142,500238,0x6ebd4953c22a8548a8aa45c3404830756a4fedf5,189000,30000000000,96955,2018-06-24 23:18:20,1529882300,0.0001,0.045532500000000004,455.325,0.00290865,1.32438106125,0.008139013841599985,3.705896477426513,93142.01980681685,42.40989016853889
0x303a65ad6a7cc3221d21ef99d73458e6ce4c0876a821edcc02b4971e9f58e591,5848655,3048141,919378,0x0613236af99f512c4cfde517c8c79b78adbf844b,96955,3000000000,96955,2018-06-24 23:18:29,1529882309,0.061,27.774825,455.325,0.000290865,0.132438106125,0.008139013841599985,3.705896477426513,93142.01980681685,42.40989016853889
0x30f5e0e8806fbf55b98aebe4e470264f919be1820a1eac785f7dc68188c5bb1f,5848659,3048137,891156,0xcabf31420bf441ec3a664cb4f425fd14f57dedf9,495000,7687500000,96955,2018-06-24 23:19:19,1529882359,1.99,906.0967499999999,455.325,0.0007453415625,0.3393726469453125,0.007940581784800171,3.615545401164138,90871.18418416576,41.375921938655274
0x30f5e0e8806fbf55b98aebe4e470264f919be1820a1eac785f7dc68188c5bb1f,5848659,3048137,1026580,0xdf8efb8a522561ea9bd8c55874dca4536ee5c618,145432,5000000000,96955,2018-06-24 23:19:19,1529882359,0.0180672157072,8.226454991880841,455.325,0.000484775,0.220730176875,0.007940581784800171,3.615545401164138,90871.18418416576,41.375921938655274
0x6f7115b588e4871d60b1e94cbf807d8a2c711a193f7004c617a3dba6a553f194,5848661,3048135,199083,0xdfef6a3127216de800b0a4d99709b0e1fc4ead32,250000,50000000000,96955,2018-06-24 23:19:54,1529882394,54.8,24951.809999999998,455.325,0.00484775,2.20730176875,0.007940581784800171,3.615545401164138,90871.18418416576,41.375921938655274
0x6f7115b588e4871d60b1e94cbf807d8a2c711a193f7004c617a3dba6a553f194,5848661,3048135,572735,0x39fd60c5d585644e2d6084b0d659adbe86d450ed,145432,45000000000,96955,2018-06-24 23:19:54,1529882394,20.0,9106.5,455.325,0.004362975,1.986571591875,0.007940581784800171,3.615545401164138,90871.18418416576,41.375921938655274
0x6f7115b588e4871d60b1e94cbf807d8a2c711a193f7004c617a3dba6a553f194,5848661,3048135,669690,0x9d705aff96bb2ad2ea92b9b8f1147605f873dbed,96955,41000000000,96955,2018-06-24 23:19:54,1529882394,0.04,18.213,455.325,0.003975155,1.809987450375,0.007940581784800171,3.615545401164138,90871.18418416576,41.375921938655274
0x6f7115b588e4871d60b1e94cbf807d8a2c711a193f7004c617a3dba6a553f194,5848661,3048135,1797915,0x4301333c0b74bdc95fe6db56934a7284a82f51e3,96955,5000000000,96955,2018-06-24 23:19:54,1529882394,0.7000000000000001,318.7275,455.325,0.000484775,0.220730176875,0.007940581784800171,3.615545401164138,90871.18418416576,41.375921938655274
0x6f7115b588e4871d60b1e94cbf807d8a2c711a193f7004c617a3dba6a553f194,5848661,3048135,6598763,0xc1ec0d6ff0eb8ef81971589a6409924388595827,106651,1000000000,96955,2018-06-24 23:19:54,1529882394,0.261,118.839825,455.325,9.6955e-05,0.044146035374999996,0.007940581784800171,3.615545401164138,90871.18418416576,41.375921938655274
0xe622eec9e2640c64af273161748b4a263a8e2751a828c6928ef67ac9e962c9f2,5848662,3048134,489657,0x258876e757ea529253e12b6b0000f1a75ee75aec,200000,70000000000,96955,2018-06-24 23:20:29,1529882429,2.0,910.65,455.325,0.00678685,3.0902224762499997,0.007742149728000136,3.525194324901662,88600.34856151212,40.341953708770504
0xe622eec9e2640c64af273161748b4a263a8e2751a828c6928ef67ac9e962c9f2,5848662,3048134,2009728,0xa0ae9425fc245d9886d426015e8a8bd23a7222e1,96955,30000000000,96955,2018-06-24 23:20:29,1529882429,1.9700000000000002,896.9902500000001,455.325,0.00290865,1.32438106125,0.007742149728000136,3.525194324901662,88600.34856151212,40.341953708770504
0xe622eec9e2640c64af273161748b4a263a8e2751a828c6928ef67ac9e962c9f2,5848662,3048134,2325504,0x4091243e3fb5e637d06c265c6eae1be7fb8460ce,250000,15000000000,96955,2018-06-24 23:20:29,1529882429,30.0,13659.75,455.325,0.001454325,0.662190530625,0.007742149728000136,3.525194324901662,88600.34856151212,40.341953708770504
0xe622eec9e2640c64af273161748b4a263a8e2751a828c6928ef67ac9e962c9f2,5848662,3048134,2658839,0x7b30bc1c35a29f2a998a854f43f7fae9d780abf7,100000,10000000000,96955,2018-06-24 23:20:29,1529882429,0.01,4.55325,455.325,0.00096955,0.44146035375,0.007742149728000136,3.525194324901662,88600.34856151212,40.341953708770504
0xe622eec9e2640c64af273161748b4a263a8e2751a828c6928ef67ac9e962c9f2,5848662,3048134,4823222,0xf699e1ee422085212ee8af86812741b0144b9caf,145432,1000000000,96955,2018-06-24 23:20:29,1529882429,0.27071468535576004,123.26316410961144,455.325,9.6955e-05,0.044146035374999996,0.007742149728000136,3.525194324901662,88600.34856151212,40.341953708770504
0xc7cb17c30a4a31c221ea93a81fc33c5372090e4b0826bb5954318b40d3558379,5848663,3048133,96955,0xd3d88ed6349ca2422de0fb1de75adc8105cd1a23,225000,70000000000,96955,2018-06-24 23:21:00,1529882460,4.3,1957.8974999999998,455.325,0.00678685,3.0902224762499997,0.007543717671200101,3.434843248639186,86329.51293885848,39.30798547888573
0xc7cb17c30a4a31c221ea93a81fc33c5372090e4b0826bb5954318b40d3558379,5848663,3048133,5506950,0x57caa0aeda8d37f31784ff03c0ed8428d7241f9e,250000,1000000000,96955,2018-06-24 23:21:00,1529882460,0.09930377480616104,45.21549126361527,455.325,9.6955e-05,0.044146035374999996,0.007543717671200101,3.434843248639186,86329.51293885848,39.30798547888573
0xfccc6f11b807e32f2bc1726bd895ec0bcbea43ff6df504fcf8bca93f64b18bf4,5848664,3048132,2333273,0xea8331da1c3de2b72f185bab7438484afa2a7526,100000,20000000000,96955,2018-06-24 23:21:17,1529882477,0.05,22.76625,455.325,0.0019391,0.8829207075,0.007543717671200101,3.434843248639186,86329.51293885848,39.30798547888573
0x4b8198398058f117e03574074fd9a983a2c1a31e8d3f98c40c00f94fcb18ef5a,5848666,3048130,407865,0xf9dafbbb86da7147bd25a03dd736863d688014ae,150000,50000000000,96955,2018-06-24 23:21:41,1529882501,30.0,13659.75,455.325,0.00484775,2.20730176875,0.007543717671200101,3.434843248639186,86329.51293885848,39.30798547888573
0x4b8198398058f117e03574074fd9a983a2c1a31e8d3f98c40c00f94fcb18ef5a,5848666,3048130,662586,0x301a25c425b18834bb04e173e7e47ad9f06d51d8,96955,41000000000,96955,2018-06-24 23:21:41,1529882501,2.0,910.65,455.325,0.003975155,1.809987450375,0.007543717671200101,3.434843248639186,86329.51293885848,39.30798547888573
0x2685e3242b6af6527ed8c1b18d3e225708ea3c3efaa28bc522526f18f05fadec,5848667,3048129,138955,0x9eaa7ebfd9626375fbd98bcc9834f07472387fa7,200000,99000000000,96955,2018-06-24 23:22:33,1529882553,3.0,1365.975,455.325,0.009598545,4.370457502125,0.0073452856144000656,3.3444921723767096,84058.67731620483,38.27401724900097
0x2685e3242b6af6527ed8c1b18d3e225708ea3c3efaa28bc522526f18f05fadec,5848667,3048129,317865,0x600f7ab4e30e4f75c52247d0c01c6da9bdf1b5d1,200000,99000000000,96955,2018-06-24 23:22:33,1529882553,2.5,1138.3125,455.325,0.009598545,4.370457502125,0.0073452856144000656,3.3444921723767096,84058.67731620483,38.27401724900097
0x2685e3242b6af6527ed8c1b18d3e225708ea3c3efaa28bc522526f18f05fadec,5848667,3048129,1159530,0xd6a6aa7590e93c04ff1456654c1eaa2009241f11,150000,40000000000,96955,2018-06-24 23:22:33,1529882553,8.0,3642.6,455.325,0.0038782,1.765841415,0.0073452856144000656,3.3444921723767096,84058.67731620483,38.27401724900097
0x2685e3242b6af6527ed8c1b18d3e225708ea3c3efaa28bc522526f18f05fadec,5848667,3048129,1642951,0x47ba7bcf084ca29ddc5985792c44799f73b0d302,96955,21000000000,96955,2018-06-24 23:22:33,1529882553,0.05,22.76625,455.325,0.002036055,0.927066742875,0.0073452856144000656,3.3444921723767096,84058.67731620483,38.27401724900097
0x2685e3242b6af6527ed8c1b18d3e225708ea3c3efaa28bc522526f18f05fadec,5848667,3048129,1777128,0x9ecef0a1b9c20eefbbb2ed3cf207eccbd1e0f734,100000,20000000000,96955,2018-06-24 23:22:33,1529882553,0.055,25.042875,455.325,0.0019391,0.8829207075,0.0073452856144000656,3.3444921723767096,84058.67731620483,38.27401724900097
0x2685e3242b6af6527ed8c1b18d3e225708ea3c3efaa28bc522526f18f05fadec,5848667,3048129,2948954,0x28bcd7d3f03a0f5ef0d8ec0397fbcc29181b1929,145432,6000000000,96955,2018-06-24 23:22:33,1529882553,0.008,3.6426,455.325,0.00058173,0.26487621225,0.0073452856144000656,3.3444921723767096,84058.67731620483,38.27401724900097
0x6ac189279083f6b2c8e98464ba9670e227029707fb687d77bb9999d45af76d39,5848668,3048128,2435288,0x74df1da075f8bed6f2877f8c6f533745fc28b77f,106651,1000000000,96955,2018-06-24 23:22:50,1529882570,0.099,45.077175000000004,455.325,9.6955e-05,0.044146035374999996,0.0073452856144000656,3.3444921723767096,84058.67731620483,38.27401724900097
0x6ac189279083f6b2c8e98464ba9670e227029707fb687d77bb9999d45af76d39,5848668,3048128,2960177,0x42129516ab19c9b034e5b97caee719134bf64698,106651,1000000000,96955,2018-06-24 23:22:50,1529882570,0.001,0.455325,455.325,9.6955e-05,0.044146035374999996,0.0073452856144000656,3.3444921723767096,84058.67731620483,38.27401724900097
0x006a9a657232ca7b33faea3be5a5c845809aab88dd1f6b62d2dc6994bc869e3c,5848669,3048127,1863507,0x0e936d8059ea91985dcadae66833d19d4d387c0f,106651,7000000000,96955,2018-06-24 23:23:03,1529882583,0.02,9.1065,455.325,0.000678685,0.309022247625,0.00714685355760003,3.2541410961142336,81787.84169355119,37.24004901911619
0xece910e693abd89b6149084643eaaeadf597976eb52ed4d656ac4c0b44396436,5848670,3048126,2602927,0xc9e0374696f5610fac92ebb414ab4027e99516fa,150000,39500000000,96955,2018-06-24 23:23:15,1529882595,0.55,250.42875,455.325,0.0038297225,1.7437683973125,0.00714685355760003,3.2541410961142336,81787.84169355119,37.24004901911619
0x7ca6639c9faebf5ec99925416cc6a4e68507f3cbf360b890ac547ff19bc623d0,5848671,3048125,96955,0xab849e80a60b5368546b49d5d4ec3e8963b7ae86,200000,200000000000,96955,2018-06-24 23:23:45,1529882625,5.0,2276.625,455.325,0.019391,8.829207075,0.00714685355760003,3.2541410961142336,81787.84169355119,37.24004901911619
0x7ca6639c9faebf5ec99925416cc6a4e68507f3cbf360b890ac547ff19bc623d0,5848671,3048125,845166,0xbfd02b640cbecc190c28414bd046485d50b36350,96955,41000000000,96955,2018-06-24 23:23:45,1529882625,1.4,637.4549999999999,455.325,0.003975155,1.809987450375,0.00714685355760003,3.2541410961142336,81787.84169355119,37.24004901911619
0x7ca6639c9faebf5ec99925416cc6a4e68507f3cbf360b890ac547ff19bc623d0,5848671,3048125,1677208,0x112c8725b5a8ed74883a9dfe83a7f7a710962166,96955,21000000000,96955,2018-06-24 23:23:45,1529882625,0.6,273.195,455.325,0.002036055,0.927066742875,0.00714685355760003,3.2541410961142336,81787.84169355119,37.24004901911619
0x7ca6639c9faebf5ec99925416cc6a4e68507f3cbf360b890ac547ff19bc623d0,5848671,3048125,2383756,0xca2bc2a616f471074b2da6afef78a423b9b10c04,177240,5000000000,96955,2018-06-24 23:23:45,1529882625,0.11,50.08575,455.325,0.000484775,0.220730176875,0.00714685355760003,3.2541410961142336,81787.84169355119,37.24004901911619
0x7ca6639c9faebf5ec99925416cc6a4e68507f3cbf360b890ac547ff19bc623d0,5848671,3048125,2651519,0x2e31bd290416f095db77c56cb2a2ce7ea4511872,145432,4000000000,96955,2018-06-24 23:23:45,1529882625,0.1357869180816,61.827178475504525,455.325,0.00038782,0.17658414149999999,0.00714685355760003,3.2541410961142336,81787.84169355119,37.24004901911619
0x7ca6639c9faebf5ec99925416cc6a4e68507f3cbf360b890ac547ff19bc623d0,5848671,3048125,3747526,0xbe155b2915de2c09594222a6e22d07e207e52cc1,145432,100000000000,96955,2018-06-24 23:23:45,1529882625,1.5,682.9875,455.325,0.0096955,4.4146035375,0.00714685355760003,3.2541410961142336,81787.84169355119,37.24004901911619
0x7ca6639c9faebf5ec99925416cc6a4e68507f3cbf360b890ac547ff19bc623d0,5848671,3048125,6054771,0x8693ea40aa1060e3a4a72f403160abfc8414506e,100000,50000000000,96955,2018-06-24 23:23:45,1529882625,0.66,300.5145,455.325,0.00484775,2.20730176875,0.00714685355760003,3.2541410961142336,81787.84169355119,37.24004901911619
0x7ca6639c9faebf5ec99925416cc6a4e68507f3cbf360b890ac547ff19bc623d0,5848671,3048125,6287164,0xa78839d24c6ff96035ef7f4ffd787014e20ef15e,300000,40000000000,96955,2018-06-24 23:23:45,1529882625,60.0,27319.5,455.325,0.0038782,1.765841415,0.00714685355760003,3.2541410961142336,81787.84169355119,37.24004901911619
0x7ca6639c9faebf5ec99925416cc6a4e68507f3cbf360b890ac547ff19bc623d0,5848671,3048125,6972692,0x3c6d2adf267b411f20c112bafa1b4f6ff8c04a3c,145432,90000000000,96955,2018-06-24 23:23:45,1529882625,0.091687229492,41.7474877684449,455.325,0.00872595,3.97314318375,0.00714685355760003,3.2541410961142336,81787.84169355119,37.24004901911619
0xab0e71f294d68bc98be4cb810231e78eece2df4c7f855bad2ed1a763b194b184,5848672,3048124,380615,0x9fabcdef96774f855d321e026cc268825f02636a,96955,50000000000,96955,2018-06-24 23:24:29,1529882669,0.5,227.6625,455.325,0.00484775,2.20730176875,0.006948421500799995,3.1637900198517577,79517.00607089757,36.206080789231436
0xab0e71f294d68bc98be4cb810231e78eece2df4c7f855bad2ed1a763b194b184,5848672,3048124,592179,0xb5bf1b7590815d1ee2114c2e6bf000e32622013a,120000,22000000000,96955,2018-06-24 23:24:29,1529882669,0.13,59.19225,455.325,0.00213301,0.97121277825,0.006948421500799995,3.1637900198517577,79517.00607089757,36.206080789231436
0xab0e71f294d68bc98be4cb810231e78eece2df4c7f855bad2ed1a763b194b184,5848672,3048124,771089,0x935c680fd2340a93aee2794fbe46a5f7d26d9abf,145432,15000000000,96955,2018-06-24 23:24:29,1529882669,0.37,168.47025,455.325,0.001454325,0.662190530625,0.006948421500799995,3.1637900198517577,79517.00607089757,36.206080789231436
0xab0e71f294d68bc98be4cb810231e78eece2df4c7f855bad2ed1a763b194b184,5848672,3048124,1030399,0x79222e91c150511d5738a55a31e55501e9b6c1f0,150000,10000000000,96955,2018-06-24 23:24:29,1529882669,1.137807568536,518.0722311436542,455.325,0.00096955,0.44146035375,0.006948421500799995,3.1637900198517577,79517.00607089757,36.206080789231436
0xab0e71f294d68bc98be4cb810231e78eece2df4c7f855bad2ed1a763b194b184,5848672,3048124,2155539,0x0dc1e8a513de760d405f21040cfcc8f7febd53cb,200000,50000000000,96955,2018-06-24 23:24:29,1529882669,0.05,22.76625,455.325,0.00484775,2.20730176875,0.006948421500799995,3.1637900198517577,79517.00607089757,36.206080789231436
0xab0e71f294d68bc98be4cb810231e78eece2df4c7f855bad2ed1a763b194b184,5848672,3048124,2758886,0x0e90d37868c66674eb122177bfea9ddfb1b35b47,200000,50000000000,96955,2018-06-24 23:24:29,1529882669,50.0,22766.25,455.325,0.00484775,2.20730176875,0.006948421500799995,3.1637900198517577,79517.00607089757,36.206080789231436
0x8c87d715e53aee3eeae3f77ddba4c94e80dca75e5e4d0cb6ccf965d4d3853e50,5848673,3048123,1641499,0xf5f7545aa8d93e6c7f0e85ee47b32220c804310e,106651,1000000000,96955,2018-06-24 23:24:40,1529882680,0.6000000000000001,273.19500000000005,455.325,9.6955e-05,0.044146035374999996,0.006948421500799995,3.1637900198517577,79517.00607089757,36.206080789231436
0x8c87d715e53aee3eeae3f77ddba4c94e80dca75e5e4d0cb6ccf965d4d3853e50,5848673,3048123,4568174,0x56c39a780b0521f766c6d89341aa4436a14e96f0,106651,1000000000,96955,2018-06-24 23:24:40,1529882680,0.128,58.2816,455.325,9.6955e-05,0.044146035374999996,0.006948421500799995,3.1637900198517577,79517.00607089757,36.206080789231436
0x78bed3fb043125a706ac682def957e050c21f3df38d737442466763db71b8798,5848674,3048122,521580,0xbec25d4f6e765bc1ec46f58023ab8c547e652d2e,145432,50000000000,96955,2018-06-24 23:24:56,1529882696,1.0,455.325,455.325,0.00484775,2.20730176875,0.006948421500799995,3.1637900198517577,79517.00607089757,36.206080789231436
0x78bed3fb043125a706ac682def957e050c21f3df38d737442466763db71b8798,5848674,3048122,1392209,0xac6aa6c9697d47d8f19e0bb42b9ef7b478034a15,116346,8812500000,96955,2018-06-24 23:24:56,1529882696,1.5,682.9875,455.325,0.0008544159375,0.3890369367421875,0.006948421500799995,3.1637900198517577,79517.00607089757,36.206080789231436
0x78bed3fb043125a706ac682def957e050c21f3df38d737442466763db71b8798,5848674,3048122,2042070,0xe6185d7b19c95b48e1f549219ddee4012f0c226b,145432,5000000000,96955,2018-06-24 23:24:56,1529882696,0.15289166912000002,69.615399242064,455.325,0.000484775,0.220730176875,0.006948421500799995,3.1637900198517577,79517.00607089757,36.206080789231436
0x1d61b8499c88c43fe4edc94118f10fe312984cff370695e421cc8640a6d504a4,5848675,3048121,160541,0x97e71510d60ceddbf34159468fc042e358746c13,98755,3203125000,96955,2018-06-24 23:24:58,1529882698,0.14,63.74550000000001,455.325,0.000310558984375,0.14140526956054686,0.006948421500799995,3.1637900198517577,79517.00607089757,36.206080789231436
0x1d61b8499c88c43fe4edc94118f10fe312984cff370695e421cc8640a6d504a4,5848675,3048121,316212,0x77a7f06abb82a5622977fe1a7319a864d0e4029d,145432,1000000000,96955,2018-06-24 23:24:58,1529882698,4.8850580613600005,2224.2890617887424,455.325,9.6955e-05,0.044146035374999996,0.006948421500799995,3.1637900198517577,79517.00607089757,36.206080789231436
0x4ba1fe5bc3568ec377e90929a110801e38b63bf92a7dec457579c136a1590939,5848678,3048118,199910,0x667e0c673f5165edc3b6511083a65211bc9f5881,300000,30000000000,96955,2018-06-24 23:25:11,1529882711,11.5,5236.2375,455.325,0.00290865,1.32438106125,0.006749989444000182,3.0734389435893825,77246.17044824646,35.172112559347816
0x03ead3f7e6c50f1aec0ee9ae2adf436a8c54e785f8cd146724863f65d5c1888d,5848679,3048117,223247,0xc30ff49429b3077fc2b9a910b072f2300dc41b9a,333333,77000000000,96955,2018-06-24 23:25:26,1529882726,13.0,5919.224999999999,455.325,0.007465535,3.399244723875,0.006749989444000182,3.0734389435893825,77246.17044824646,35.172112559347816
0x03ead3f7e6c50f1aec0ee9ae2adf436a8c54e785f8cd146724863f65d5c1888d,5848679,3048117,462894,0x228265797c1590c8ea2f6e60cd99e5a547548a06,145432,30000000000,96955,2018-06-24 23:25:26,1529882726,0.05,22.76625,455.325,0.00290865,1.32438106125,0.006749989444000182,3.0734389435893825,77246.17044824646,35.172112559347816
0x03ead3f7e6c50f1aec0ee9ae2adf436a8c54e785f8cd146724863f65d5c1888d,5848679,3048117,704804,0xfa6572c369df62c2a8c7ba8743a58dc6ee35ea61,200000,23000000000,96955,2018-06-24 23:25:26,1529882726,15.1,6875.407499999999,455.325,0.002229965,1.015358813625,0.006749989444000182,3.0734389435893825,77246.17044824646,35.172112559347816
0x9bcea8afd3ba55976d848dc3fe88c7b83fd60366b13f9d01f73fd6166c1bfc64,5848680,3048116,96955,0xff1e58a520e0e92ff730f2db6154269b01256cf1,200090,85000000000,96955,2018-06-24 23:25:29,1529882729,0.25,113.83125,455.325,0.008241175,3.752413006875,0.006749989444000182,3.0734389435893825,77246.17044824646,35.172112559347816
0x9bcea8afd3ba55976d848dc3fe88c7b83fd60366b13f9d01f73fd6166c1bfc64,5848680,3048116,193910,0x8c4b36eeb77931584ca2f5b8aca175d6c70d6063,200000,63000000000,96955,2018-06-24 23:25:29,1529882729,2.0,910.65,455.325,0.006108165,2.781200228625,0.006749989444000182,3.0734389435893825,77246.17044824646,35.172112559347816
